country_code,region_name,iata,airport
AU,Queensland,ZGL,South Galway Airport
AU,South Australia,ADL,Adelaide Airport
AU,South Australia,ADO,Andamooka Airport
AU,South Australia,AMT,Amata Airport
AU,South Australia,AWN,Alton Downs Airport
AU,South Australia,CCW,Cowell Airport
AU,South Australia,CED,Ceduna Airport
AU,South Australia,CFH,Clifton Hills Airport
AU,South Australia,CPD,Coober Pedy Airport
AU,South Australia,CRJ,Coorabie Airport
AU,South Australia,CVC,Cleve Airport
AU,South Australia,CWR,Cowarie Airport
AU,South Australia,DLK,Dulkaninna Airport
AU,South Australia,ERB,Pukatja Airport (Ernabella Airport)
AU,South Australia,ETD,Etadunna Airport
AU,South Australia,GSN,Mount Gunson Airport
AU,South Australia,HWK,Wilpena Pound Airport
AU,South Australia,IDK,Indulkana Airport
AU,South Australia,INM,Innamincka Airport
AU,South Australia,KBY,Streaky Bay Airport
AU,South Australia,KGC,Kingscote Airport
AU,South Australia,KYI,Yalata Airport
AU,South Australia,LCN,Balcanoona Airport
AU,South Australia,LGH,Leigh Creek Airport
AU,South Australia,LOC,Lock Airport
AU,South Australia,MGB,Mount Gambier Airport
AU,South Australia,MIN,Minnipa Airport
AU,South Australia,MLR,Millicent Airport
AU,South Australia,MNE,Mungeranie Airport
AU,South Australia,MOO,Moomba Airport
AU,South Australia,MRP,Marla Airport
AU,South Australia,MVK,Mulka Airport
AU,South Australia,MWT,Moolawatana Airport
AU,South Australia,NAC,Naracoorte Airport
AU,South Australia,NUR,Nullabor Motel Airport
AU,South Australia,ODD,Oodnadatta Airport
AU,South Australia,ODL,Cordillo Downs Airport
AU,South Australia,OLP,Olympic Dam Airport
AU,South Australia,ORR,Yorketown Airport
AU,South Australia,PDE,Pandie Pandie Airport
AU,South Australia,PDN,Parndana Airport
AU,South Australia,PEA,Penneshaw Airport
AU,South Australia,PEY,Penong Airport
AU,South Australia,PLO,Port Lincoln Airport
AU,South Australia,PPI,Port Pirie Airport
AU,South Australia,PUG,Port Augusta Airport
AU,South Australia,PXH,Prominent Hill Airport
AU,South Australia,RCN,American River Airport
AU,South Australia,RMK,Renmark Airport
AU,South Australia,RRE,Marree Airport
AU,South Australia,RTY,Merty Merty Airport
AU,South Australia,TAQ,Tarcoola Airport
AU,South Australia,UMR,RAAF Woomera Airfield
AU,South Australia,WUD,Wudinna Airport
AU,South Australia,WYA,Whyalla Airport
AU,South Australia,XML,Minlaton Airport
AU,Tasmania,BWT,Burnie Airport
AU,Tasmania,CBI,Cape Barren Island Airport
AU,Tasmania,DPO,Devonport Airport
AU,Tasmania,FLS,Flinders Island Airport
AU,Tasmania,GEE,George Town Aerodrome
AU,Tasmania,HBA,Hobart International Airport
AU,Tasmania,HLS,St Helens Airport
AU,Tasmania,KNS,King Island Airport
AU,Tasmania,LST,Launceston Airport
AU,Tasmania,LTB,Latrobe Airport
AU,Tasmania,SIO,Smithton Airport
AU,Tasmania,SRN,Strahan Airport
AU,Tasmania,UEE,Queenstown Airport
AU,Victoria,ARY,Ararat Airport
AU,Victoria,AVV,Avalon Airport
AU,Victoria,BLN,Benalla Airport
AU,Victoria,BRJ,Bright Airport
AU,Victoria,BSJ,Bairnsdale Airport
AU,Victoria,BXG,Bendigo Airport
AU,Victoria,CYG,Corryong Airport
AU,Victoria,ECH,Echuca Airport
AU,Victoria,GEX,Geelong Airport
AU,Victoria,HLT,Hamilton Airport
AU,Victoria,HSM,Horsham Airport
AU,Victoria,HTU,Hopetoun Airport
AU,Victoria,KRA,Kerang Airport
AU,Victoria,MBF,Porepunkah Airfield
AU,Victoria,MBW,Moorabbin Airport
AU,Victoria,MEB,Essendon Airport
AU,Victoria,MEL,Melbourne Airport
AU,Victoria,MHU,Mount Hotham Airport
AU,Victoria,MQL,Mildura Airport
AU,Victoria,OYN,Ouyen Airport
AU,Victoria,PTJ,Portland Airport
AU,Victoria,RBC,Robinvale Airport
AU,Victoria,RBS,Orbost Airport
AU,Victoria,SHT,Shepparton Airport
AU,Victoria,SWC,Stawell Airport
AU,Victoria,SWH,Swan Hill Airport
AU,Victoria,SXE,West Sale Airport
AU,Victoria,TGN,Latrobe Regional Airport
AU,Victoria,WGT,Wangaratta Airport
AU,Victoria,WHL,Welshpool Airport
AU,Victoria,WKB,Warracknabeal Airport
AU,Victoria,WMB,Warrnambool Airport
AU,Victoria,XCO,Colac Airport
AU,Victoria,XMC,Mallacoota Airport
AU,Western Australia,ALH,Albany Airport
AU,Western Australia,BDW,Bedford Downs Airport
AU,Western Australia,BEE,Beagle Bay Airport
AU,Western Australia,BIW,Billiluna Airport
AU,Western Australia,BME,Broome International Airport
AU,Western Australia,BQB,Busselton Regional Airport
AU,Western Australia,BQW,Balgo Hill Airport
AU,Western Australia,BUY,Bunbury Airport
AU,Western Australia,BVZ,Beverley Springs Airport
AU,Western Australia,BWB,Barrow Island Airport
AU,Western Australia,BXF,Bellburn Airstrip
AU,Western Australia,BYP,Barimunya Airport
AU,Western Australia,CBC,Cherrabun Airport
AU,Western Australia,CGV,Caiguna Airport
AU,Western Australia,CIE,Collie Airport
AU,Western Australia,CJF,Coondewanna Airport
AU,Western Australia,CKW,Graeme Rowley Aerodrome
AU,Western Australia,COY,Coolawanyah Station Airport
AU,Western Australia,CRY,Carlton Hill Airport
AU,Western Australia,CUY,Cue Airport
AU,Western Australia,CVQ,Carnarvon Airport
AU,Western Australia,CXQ,Christmas Creek Airport
AU,Western Australia,DCN,RAAF Base Curtin
AU,Western Australia,DGD,Dalgaranga Airport
AU,Western Australia,DNG,Doongan Airport
AU,Western Australia,DNM,Denham Airport
AU,Western Australia,DOX,Dongara Airport
AU,Western Australia,DRB,Derby Airport
AU,Western Australia,DRY,Drysdale River Airport
AU,Western Australia,ENB,Eneabba Airport
AU,Western Australia,EPR,Esperance Airport
AU,Western Australia,EUC,Eucla Airport
AU,Western Australia,EXM,Exmouth Airport
AU,Western Australia,FIZ,Fitzroy Crossing Airport
AU,Western Australia,FOS,Forrest Airport
AU,Western Australia,FSL,Fossil Downs Airport
AU,Western Australia,FVL,Flora Valley Airport
AU,Western Australia,FVR,Forrest River Airport
AU,Western Australia,GBV,Gibb River Airport
AU,Western Australia,GBW,Ginbata Airport
AU,Western Australia,GDD,Gordon Downs Airport
AU,Western Australia,GET,Geraldton Airport
AU,Western Australia,GLY,Goldsworthy Airport
AU,Western Australia,GSC,Gascoyne Junction Airport
AU,Western Australia,GYL,Argyle Airport
AU,Western Australia,HCQ,Halls Creek Airport
AU,Western Australia,HLL,Hillside Airport
AU,Western Australia,JAD,Jandakot Airport
AU,Western Australia,JUR,Jurien Bay Airport
AU,Western Australia,KAX,Kalbarri Airport
AU,Western Australia,KBD,Kimberley Downs Airport
AU,Western Australia,KDB,Kambalda Airport
AU,Western Australia,KFE,Fortescue Dave Forrest Airport
AU,Western Australia,KGI,Kalgoorlie-Boulder Airport
AU,Western Australia,KNI,Katanning Airport
AU,Western Australia,KNX,East Kimberley Regional Airport
AU,Western Australia,KQR,Karara Airport
AU,Western Australia,KTA,Karratha Airport
AU,Western Australia,KYF,Yeelirrie Airport
AU,Western Australia,LDW,Lansdowne Airport
AU,Western Australia,LEA,RAAF Learmonth (Learmonth Airport)
AU,Western Australia,LER,Leinster Airport
AU,Western Australia,LGE,Lake Gregory Airport
AU,Western Australia,LLL,Lissadell Airport
AU,Western Australia,LNO,Leonora Airport
AU,Western Australia,LVO,Laverton Airport
AU,Western Australia,MBB,Marble Bar Airport
AU,Western Australia,MBN,Mount Barnett Airport
AU,Western Australia,MGV,Margaret River Station Airport
AU,Western Australia,MHO,Mount House Airport
AU,Western Australia,MIH,Mitchell Plateau Airport
AU,Western Australia,MJK,Shark Bay Airport
AU,Western Australia,MJP,Manjimup Airport
AU,Western Australia,MKR,Meekatharra Airport
AU,Western Australia,MMG,Mount Magnet Airport
AU,Western Australia,MQA,Mandora Station Airport
AU,Western Australia,MQZ,Margaret River Airport
AU,Western Australia,MUQ,Muccan Station Airport
AU,Western Australia,MWB,Morawa Airport
AU,Western Australia,MXU,Mullewa Airport
AU,Western Australia,MYO,Myroodah Airport
AU,Western Australia,NDS,Sandstone Airport
AU,Western Australia,NIF,Nifty Airport
AU,Western Australia,NKB,Noonkanbah Airport
AU,Western Australia,NLL,Nullagine Airport
AU,Western Australia,NLS,Nicholson Airport
AU,Western Australia,NRG,Narrogin Airport
AU,Western Australia,NSM,Norseman Airport
AU,Western Australia,OCM,Boolgeeda Airport
AU,Western Australia,ODR,Ord River Airport
AU,Western Australia,ONS,Onslow Airport
AU,Western Australia,PBO,Paraburdoo Airport
AU,Western Australia,PER,Perth Airport
AU,Western Australia,PHE,Port Hedland International Airport
AU,Western Australia,PRD,Pardoo Airport
AU,Western Australia,RBU,Roebourne Airport
AU,Western Australia,RHL,Roy Hill Station Airport
AU,Western Australia,RTS,Rottnest Island Airport
AU,Western Australia,RVT,Ravensthorpe Airport
AU,Western Australia,SGP,Shay Gap Airport
AU,Western Australia,SLJ,Solomon Airport
AU,Western Australia,SQC,Southern Cross Airport
AU,Western Australia,SSK,Sturt Creek Airport
AU,Western Australia,SWB,Shaw River Airport
AU,Western Australia,TBL,Tableland Homestead Airport
AU,Western Australia,TDN,Theda Station Airport
AU,Western Australia,TEF,Telfer Airport
AU,Western Australia,TKY,Turkey Creek Airport
AU,Western Australia,TPR,Tom Price Airport
AU,Western Australia,TTX,Truscott-Mungalalu Airport
AU,Western Australia,UBU,Kalumburu Airport
AU,Western Australia,USL,Useless Loop Airport
AU,Western Australia,WIT,Wittenoom Airport
AU,Western Australia,WLA,Wallal Airport
AU,Western Australia,WLP,West Angelas Airport
AU,Western Australia,WME,Mount Keith Airport
AU,Western Australia,WND,Windarra Airport
AU,Western Australia,WRN,Windarling Airport
AU,Western Australia,WRW,Warrawagine Airport
AU,Western Australia,WUI,Murrin Murrin Airport
AU,Western Australia,WUN,Wiluna Airport
AU,Western Australia,WWI,Woodie Woodie Airport
AU,Western Australia,WYN,Wyndham Airport
AU,Western Australia,YLG,Yalgoo Airport
AU,Western Australia,YNN,Yandicoogina Airport
AU,Western Australia,ZNE,Newman Airport
AU,Western Australia,ZVG,Springvale Airport (Western Australia)
AW,Aruba,AUA,Queen Beatrix International Airport
AZ,Baki,GYD,Heydar Aliyev International Airport
AZ,Ganca,KVD,Ganja International Airport
AZ,Lankaran,LLK,Lankaran International Airport
AZ,Naxcivan,NAJ,Nakhchivan International Airport
AZ,Qabala,GBB,Qabala International Airport
AZ,Yevlax,YLV,Yevlakh Airport
AZ,Zaqatala,ZTU,Zaqatala International Airport
BA,Federacija Bosne i Hercegovine,OMO,Mostar Airport
BA,Federacija Bosne i Hercegovine,SJJ,Sarajevo International Airport
BA,Federacija Bosne i Hercegovine,TZL,Tuzla International Airport
BA,Republika Srpska,BNX,Banja Luka International Airport
BB,Christ Church,BGI,Grantley Adams International Airport
BD,Barisal,BZL,Barisal Airport
BD,Chittagong,CGP,Shah Amanat International Airport
BD,Chittagong,CLA,Comilla Airport
BD,Chittagong,CXB,Cox's Bazar Airport
BD,Dhaka,DAC,Hazrat Shahjalal International Airport
BD,Khulna,JSR,Jessore Airport
BD,Rajshahi,IRD,Ishwardi Airport
BD,Rajshahi,RJH,Shah Makhdum Airport
BD,Rangpur,SPD,Saidpur Airport
BD,Rangpur,TKR,Thakurgaon Airport
BD,Sylhet,ZHM,Shamshernagar Airport
BD,Sylhet,ZYL,Osmani International Airport
BE,Antwerpen,ANR,Antwerp International Airport
BE,Antwerpen,OBL,Oostmalle Airfield
BE,Brussels Hoofdstedelijk Gewest,BRU,Brussels Airport (Zaventem Airport)
BE,Hainaut,CRL,Brussels South Charleroi Airport
BE,Liege,LGG,Liege Airport
BE,West-Vlaanderen,KJK,Kortrijk-Wevelgem International Airport
BE,West-Vlaanderen,OST,Ostend-Bruges International Airport
BF,Bougouriba,XDE,Diebougou Airport
BF,Boulgou,TEG,Tenkodogo Airport
BF,Boulgou,XZA,Zabre Airport
BF,Comoe,BNR,Banfora Airport
BF,Gnagna,XBG,Bogande Airport
BF,Gourma,FNG,Fada N'gourma Airport
BF,Houet,BOY,Bobo Dioulasso Airport
BF,Kadiogo,OUA,Ouagadougou Airport
BF,Kompienga,XPA,Pama Airport
BF,Kossi,XNU,Nouna Airport
BF,Mouhoun,DGU,Dedougou Airport
BF,Nahouri,PUP,Po Airport
BF,Namentenga,XBO,Boulsa Airport
BF,Oudalan,TMQ,Tambao Airport
BF,Oudalan,XGG,Gorom Gorom Airport
BF,Poni,XGA,Gaoua Airport (Amilcar Cabral Airport)
BF,Sanmatenga,XKY,Kaya Airport
BF,Seno,DOR,Dori Airport
BF,Sissili,XLU,Leo Airport
BF,Soum,XAR,Aribinda Airport
BF,Soum,XDJ,Djibo Airport
BF,Sourou,TUQ,Tougan Airport
BF,Tapoa,ARL,Arly Airport
BF,Tapoa,DIP,Diapaga Airport
BF,Tapoa,XKA,Kantchari Airport
BF,Yagha,XSE,Sebba Airport
BF,Yatenga,OUG,Ouahigouya Airport
BG,Burgas,BOJ,Burgas Airport
BG,Haskovo,HKV,Haskovo Malevo Airport
BG,Plovdiv,PDV,Plovdiv Airport
BG,Ruse,ROU,Ruse Airport
BG,Silistra,SLS,Silistra Airfield
BG,Sofia,SOF,Sofia Airport
BG,Stara Zagora,SZR,Stara Zagora Airport
BG,Targovishte,TGV,Targovishte Airport (Buhovtsi Airfield)
BG,Varna,VAR,Varna Airport
BG,Veliko Tarnovo,GOZ,Gorna Oryahovitsa Airport
BG,Yambol,JAM,Bezmer Air Base
BH,Al Muharraq,BAH,Bahrain International Airport
BI,Bujumbura Mairie,BJM,Bujumbura International Airport
BI,Gitega,GID,Gitega Airport
BI,Kirundo,KRE,Kirundo Airport
BJ,Alibori,KDC,Kandi Airport
BJ,Atacora,NAE,Boundetingou Airport
BJ,Borgou,PKO,Parakou Airport
BJ,Collines,SVF,Save Airport
BJ,Donga,DJA,Djougou Airport
BJ,Littoral,COO,Cadjehoun Airport
BL,Saint Barthelemy,SBH,Gustaf III Airport
BM,Hamilton,BDA,L.F. Wade International Airport
BN,Brunei-Muara,BWN,Brunei International Airport
BO,Chuquisaca,MHW,Monteagudo Airport
BO,Chuquisaca,SRE,Juana Azurduy de Padilla International Airport
BO,Chuquisaca,SRJ,Capitan German Quiroga Guardia Airport
BO,Cochabamba,CBB,Jorge Wilstermann International Airport
BO,Cochabamba,CCA,Chimore Airport
BO,El Beni,BVK,Huacaraje Airport
BO,El Beni,BVL,Baures Airport
BO,El Beni,GYA,Guayaramerin Airport
BO,El Beni,MGD,Magdalena Airport
BO,El Beni,RBQ,Rurrenabaque Airport
BO,El Beni,REY,Reyes Airport
BO,El Beni,RIB,Riberalta Airport
BO,El Beni,SBL,Santa Ana del Yacuma Airport
BO,El Beni,SJB,San Joaquin Airport
BO,El Beni,SNM,San Ignacio de Moxos Airport
BO,El Beni,SRB,Santa Rosa Airport (Bolivia)
BO,El Beni,SRD,San Ramon Airport
BO,El Beni,TDD,Teniente Jorge Henrich Arauz Airport
BO,La Paz,APB,Apolo Airport
BO,La Paz,LPB,El Alto International Airport
BO,Oruro,ORU,Juan Mendoza Airport
BO,Pando,CIJ,Captain Anibal Arab Airport
BO,Pando,PUR,Puerto Rico Airport
BO,Potosi,POI,Captain Nicolas Rojas Airport
BO,Potosi,UYU,Uyuni Airport (Joya Andina Airport)
BO,Santa Cruz,ASC,Ascencion de Guarayos Airport
BO,Santa Cruz,CAM,Camiri Airport
BO,Santa Cruz,CEP,Concepcion Airport
BO,Santa Cruz,MQK,San Matias Airport
BO,Santa Cruz,PSZ,Puerto Suarez International Airport
BO,Santa Cruz,RBO,Robore Airport
BO,Santa Cruz,SJS,San Jose de Chiquitos Airport
BO,Santa Cruz,SJV,San Javier Airport (Bolivia)
BO,Santa Cruz,SNG,Capitan Av. Juan Cochamanidis Air
BO,Santa Cruz,SRZ,El Trompillo Airport
BO,Santa Cruz,VAH,Cap. Av. Vidal Villagomez Toledo Airport
BO,Santa Cruz,VVI,Viru Viru International Airport
BO,Tarija,BJO,Bermejo Airport
BO,Tarija,BYC,Yacuiba Airport
BO,Tarija,TJA,Capitan Oriel Lea Plaza Airport
BO,Tarija,VLM,Lieutenant Colonel Rafael Pabon Airport
BQ,Bonaire,BON,Flamingo International Airport
BQ,Saba,SAB,Juancho E. Yrausquin Airport
BQ,Sint Eustatius,EUX,F. D. Roosevelt Airport
BR,Acre,CZS,Cruzeiro do Sul International Airport
BR,Acre,FEJ,Feijo Airport
BR,Acre,RBR,Placido de Castro International Airport
BR,Acre,TRQ,Jose Galera dos Santos Airport
BR,Acre,ZMD,Sena Madureira Airport
BR,Alagoas,APQ,Arapiraca Airport
BR,Alagoas,MCZ,Zumbi dos Palmares International Airport
BR,Amapa,MCP,Alberto Alcolumbre International Airport
BR,Amapa,OYK,Oiapoque Airport
BR,Amazonas,BAZ,Barcelos Airport
BR,Amazonas,BCR,Novo Campo Airport
BR,Amazonas,CAF,Carauari Airport
BR,Amazonas,CIZ,Coari Airport
BR,Amazonas,ERN,Eirunepe Airport (Amaury Feitosa Tomaz Airport)
BR,Amazonas,FBA,Fonte Boa Airport
BR,Amazonas,HUW,Francisco Correa da Cruz Airport
BR,Amazonas,IPG,Ipiranga Airport
BR,Amazonas,IRZ,Tapuruquara Airport
BR,Amazonas,ITA,Itacoatiara Airport
BR,Amazonas,LBR,Labrea Airport
BR,Amazonas,MAO,Eduardo Gomes International Airport
BR,Amazonas,MBZ,Maues Airport
BR,Amazonas,MNX,Manicore Airport
BR,Amazonas,NVP,Novo Aripuana Airport
BR,Amazonas,OLC,Senadora Eunice Michiles Airport
BR,Amazonas,PIN,Julio Belem
BR,Amazonas,PLL,Manaus Air Force Base
BR,Amazonas,RBB,Borba Airport
BR,Amazonas,SJL,Sao Gabriel da Cachoeira Airport
BR,Amazonas,TBT,Tabatinga International Airport
BR,Amazonas,TFF,Tefe Airport
BR,Bahia,BMS,Socrates Mariani Bittencourt Airport
BR,Bahia,BPS,Porto Seguro Airport
BR,Bahia,BQQ,Barra Airport (Brazil)
BR,Bahia,BRA,Barreiras Airport
BR,Bahia,BVM,Belmonte Airport
BR,Bahia,CNV,Canavieiras Airport
BR,Bahia,CRQ,Caravelas Airport
BR,Bahia,FEC,Feira de Santana Airport (Gov. Joao Durval Carneiro Airport)
BR,Bahia,GNM,Guanambi Airport
BR,Bahia,IOS,Ilheus Jorge Amado Airport
BR,Bahia,IPU,Ipiau Airport
BR,Bahia,IRE,Irece Airport
BR,Bahia,ITE,Itubera Airport
BR,Bahia,ITN,Itabuna Airport
BR,Bahia,JCM,Jacobina Airport
BR,Bahia,JEQ,Jequie Airport
BR,Bahia,LAZ,Bom Jesus da Lapa Airport
BR,Bahia,LEC,Coronel Horacio de Mattos Airport
BR,Bahia,MVS,Mucuri Airport
BR,Bahia,PAV,Paulo Afonso Airport
BR,Bahia,PDF,Prado Airport
BR,Bahia,SSA,Deputado Luis Eduardo Magalhaes International Airport
BR,Bahia,TXF,Teixeira de Freitas Airport (9 de maio Airport)
BR,Bahia,UNA,Una-Comandatuba Airport
BR,Bahia,VAL,Valenca Airport
BR,Bahia,VDC,Pedro Otacilio Figueiredo Airport
BR,Ceara,ARX,Aracati Airport
BR,Ceara,CMC,Camocim Airport
BR,Ceara,FOR,Pinto Martins - Fortaleza International Airport
BR,Ceara,JDO,Juazeiro do Norte Airport
BR,Ceara,JJD,Comte. Ariston Pessoa Regional Airport
BR,Distrito Federal,BSB,Brasilia International Airport (Presidente J. Kubitschek Int'l Airport)
BR,Espirito Santo,CDI,Cachoeiro de Itapemirim Airport (Raimundo de Andrade Airport)
BR,Espirito Santo,GUZ,Guarapari Airport
BR,Espirito Santo,SBJ,Sao Mateus Airport
BR,Espirito Santo,VIX,Eurico de Aguiar Salles Airport
BR,Goias,APS,Anapolis Airport
BR,Goias,ARS,Aragarcas Airport
BR,Goias,CLV,Caldas Novas Airport
BR,Goias,GYN,Santa Genoveva Airport
BR,Goias,ITR,Itumbiara Airport
BR,Goias,JTI,Jatai Airport
BR,Goias,MQH,Minacu Airport
BR,Goias,NQL,Niquelandia Air
BR,Goias,RVD,General Leite de Castro Airport
BR,Goias,SQM,Sao Miguel do Araguaia Airport
BR,Goias,TLZ,Catalao Airport
BR,Maranhao,APY,Alto Parnaiba Airport
BR,Maranhao,BDC,Barra do Corda Airport
BR,Maranhao,BRB,Barreirinhas Airport
BR,Maranhao,BSS,Balsas Airport
BR,Maranhao,CLN,Carolina Airport
BR,Maranhao,CPU,Cururupu Airport
BR,Maranhao,CTP,Carutapera Airport
BR,Maranhao,GMS,Guimaraes Airport
BR,Maranhao,IMP,Imperatriz Airport (Prefeito Renato Moreira Airport)
BR,Maranhao,PDR,Presidente Dutra Airport
BR,Maranhao,PHI,Pinheiro Airport
BR,Maranhao,SLZ,Marechal Cunha Machado International Airport
BR,Mato Grosso do Sul,BYO,Bonito Airport
BR,Mato Grosso do Sul,CGR,Campo Grande International Airport
BR,Mato Grosso do Sul,CMG,Corumba International Airport
BR,Mato Grosso do Sul,CSS,Cassilandia Airport
BR,Mato Grosso do Sul,DOU,Dourados Airport (Francisco de Matos Pereira Airport)
BR,Mato Grosso do Sul,PBB,Paranaiba Airport
BR,Mato Grosso do Sul,PMG,Ponta Pora International Airport
BR,Mato Grosso do Sul,TJL,Plinio Alarcom Airport
BR,Mato Grosso,AFL,Alta Floresta Airport
BR,Mato Grosso,AIR,Aripuana Airport
BR,Mato Grosso,AZL,Fazenda Tucunare Airport
BR,Mato Grosso,BPG,Barra do Garcas Airport
BR,Mato Grosso,CCX,Caceres Airport
BR,Mato Grosso,CFO,Confresa Airport
BR,Mato Grosso,CGB,Marechal Rondon International Airport
BR,Mato Grosso,CQA,Canarana Airport
BR,Mato Grosso,DMT,Diamantino Airport
BR,Mato Grosso,GGB,Agua Boa Airport
BR,Mato Grosso,JIA,Juina Airport
BR,Mato Grosso,JRN,Juruena Airport
BR,Mato Grosso,JUA,Mauro Luiz Frizon Airport
BR,Mato Grosso,LCB,Pontes e Lacerda Airport
BR,Mato Grosso,LVR,Bom Futuro Municipal Airport
BR,Mato Grosso,MBK,Orlando Villas-Boas Regional Airport
BR,Mato Grosso,MTG,Mato Grosso Airport
BR,Mato Grosso,NOK,Nova Xavantina Airport
BR,Mato Grosso,OPS,Presidente Joao Figueiredo Airport
BR,Mato Grosso,OTT,Andre Maggi Airport
BR,Mato Grosso,PBV,Aeroporto de Porto dos Gauchos Airport
BR,Mato Grosso,PBX,Fazenda Piraguassu Airport
BR,Mato Grosso,ROO,Maestro Marinho Franco Airport
BR,Mato Grosso,STZ,Santa Terezinha Airport
BR,Mato Grosso,SWM,Suia-Missu Airport
BR,Mato Grosso,SXO,Sao Felix do Araguaia
BR,Mato Grosso,TGQ,Tangara da Serra Airport
BR,Mato Grosso,VLP,Vila Rica Municipal Airport
BR,Minas Gerais,AAX,Araxa Airport
